2014/08/23	16:21:05,796	12056,68118
2014/08/23	16:21:05,907	12003,36939
2014/08/23	16:21:06,019	12045,83084
2014/08/23	16:21:06,129	11977,98367
2014/08/23	16:21:06,233	12071,91723
2014/08/23	16:21:06,343	11993,07959
2014/08/23	16:21:06,453	12083,44943
2014/08/23	16:21:06,567	12002,43889
2014/08/23	16:21:06,673	12015,95646
2014/08/23	16:21:06,780	12021,67029
2014/08/23	16:21:06,891	12119,83673
2014/08/23	16:21:07,000	12070,37846
2014/08/23	16:21:07,112	12019,39728
2014/08/23	16:21:07,220	11937,21587
2014/08/23	16:21:07,330	12060,40862
2014/08/23	16:21:07,440	11972,93424
2014/08/23	16:21:07,549	12008,94785
2014/08/23	16:21:07,657	12033,34444
2014/08/23	16:21:07,771	12042,31463
2014/08/23	16:21:07,873	12109,23379
2014/08/23	16:21:07,985	12010,93923
2014/08/23	16:21:08,094	12009,9644
2014/08/23	16:21:08,204	11996,01723
2014/08/23	16:21:08,315	12039,79274
2014/08/23	16:21:08,422	11985,67188
2014/08/23	16:21:08,530	11982,9941
2014/08/23	16:21:08,642	12030,58776
2014/08/23	16:21:08,751	12013,8966
2014/08/23	16:21:08,866	12041,2407
2014/08/23	16:21:08,967	12052,10023
2014/08/23	16:21:09,080	12032,97642
2014/08/23	16:21:09,188	12000,49819
2014/08/23	16:21:09,300	11967,88639
2014/08/23	16:21:09,410	11953,5356
2014/08/23	16:21:09,517	12039,67324
2014/08/23	16:21:09,626	12003,99048
2014/08/23	16:21:09,735	12005,64898
2014/08/23	16:21:09,844	12017,9424
2014/08/23	16:21:09,952	12023,97891
2014/08/23	16:21:10,067	12036,71281
2014/08/23	16:21:10,173	12023,31111
2014/08/23	16:21:10,282	12037,02222
2014/08/23	16:21:10,393	12072,38639
2014/08/23	16:21:10,503	12070,49252
2014/08/23	16:21:10,608	12016,45102
2014/08/23	16:21:10,723	12049,76803
2014/08/23	16:21:10,828	11942,37732
2014/08/23	16:21:10,942	11994,7966
2014/08/23	16:21:11,045	11961,35578
2014/08/23	16:21:11,157	12002,9517
2014/08/23	16:21:11,271	12000,87256
2014/08/23	16:21:11,378	12035,34717
2014/08/23	16:21:11,488	12029,47823
2014/08/23	16:21:11,596	12032,52857
2014/08/23	16:21:11,704	12000,58685
2014/08/23	16:21:11,817	12042,51769
2014/08/23	16:21:11,921	11971,93923
2014/08/23	16:21:12,033	12014,24014
2014/08/23	16:21:12,145	12027,06122
2014/08/23	16:21:12,251	12016,10159
2014/08/23	16:21:12,361	12010,40023
2014/08/23	16:21:12,469	12038,61825
2014/08/23	16:21:12,582	12049,44694
2014/08/23	16:21:12,687	11992,16259
2014/08/23	16:21:12,799	11991,33039
2014/08/23	16:21:12,907	11982,88141
2014/08/23	16:21:13,018	12064,65329
2014/08/23	16:21:13,124	12014,14014
2014/08/23	16:21:13,235	11988,55488
2014/08/23	16:21:13,345	12053,41655
2014/08/23	16:21:13,454	12025,88753
2014/08/23	16:21:13,567	12056,15045
2014/08/23	16:21:13,673	12055,11111
2014/08/23	16:21:13,782	11973,51905
2014/08/23	16:21:13,889	12053,87324
2014/08/23	16:21:14,002	12060,10907
2014/08/23	16:21:14,113	11995,15283
2014/08/23	16:21:14,217	12035,02222
2014/08/23	16:21:14,327	12100,24853
2014/08/23	16:21:14,441	12068,22766
2014/08/23	16:21:14,582	12014,50011
2014/08/23	16:21:14,688	11926,01315
2014/08/23	16:21:14,799	12051,77551
2014/08/23	16:21:14,908	12056,6424
2014/08/23	16:21:15,020	12042,478
2014/08/23	16:21:15,125	12062,75601
2014/08/23	16:21:15,236	11954,90771
2014/08/23	16:21:15,345	12067,27007
2014/08/23	16:21:15,452	12085,04104
2014/08/23	16:21:15,566	12045,17347
2014/08/23	16:21:15,673	12087,80998
2014/08/23	16:21:15,782	11946,9542
2014/08/23	16:21:15,896	12084,61111
2014/08/23	16:21:16,004	12023,59478
2014/08/23	16:21:16,109	12099,99388
2014/08/23	16:21:16,220	12008,17778
2014/08/23	16:21:16,330	12038,20998
2014/08/23	16:21:16,440	12077,18163
2014/08/23	16:21:16,550	12041,58118
2014/08/23	16:21:16,660	12040,62132
2014/08/23	16:21:16,767	12042,16259
2014/08/23	16:21:16,874	12107,28549
2014/08/23	16:21:16,985	12036,66689
2014/08/23	16:21:17,096	12028,23243
2014/08/23	16:21:17,205	12020,38934
2014/08/23	16:21:17,318	12064,58367
2014/08/23	16:21:17,425	12021,38503
2014/08/23	16:21:17,534	12049,84966
2014/08/23	16:21:17,643	12092,87438
2014/08/23	16:21:17,752	12039,90431
2014/08/23	16:21:17,862	12034,94036
2014/08/23	16:21:17,967	12051,5076
2014/08/23	16:21:18,078	12026,12653
2014/08/23	16:21:18,188	12073,54376
2014/08/23	16:21:18,298	12027,80612
2014/08/23	16:21:18,410	11990,2712
2014/08/23	16:21:18,518	12019,49456
2014/08/23	16:21:18,628	12007,65828
2014/08/23	16:21:18,733	12095,22744
2014/08/23	16:21:18,843	12560,24989
2014/08/23	16:21:18,956	12052,76122
2014/08/23	16:21:19,062	13126,48322
2014/08/23	16:21:19,172	14224,64184
2014/08/23	16:21:19,284	14798,3873
2014/08/23	16:21:19,393	12024,2415
2014/08/23	16:21:19,502	14541,7712
2014/08/23	16:21:19,608	14223,91043
2014/08/23	16:21:19,718	12531,90159
2014/08/23	16:21:19,826	13971,47483
2014/08/23	16:21:19,942	11977,36893
2014/08/23	16:21:20,048	15146,25828
2014/08/23	16:21:20,158	14759,36644
2014/08/23	16:21:20,265	13350,34603
2014/08/23	16:21:20,375	13755,01769
2014/08/23	16:21:20,487	20900,94376
2014/08/23	16:21:20,596	18017,38254
2014/08/23	16:21:20,704	17013,43129
2014/08/23	16:21:20,817	20748,878
2014/08/23	16:21:20,926	18699,08617
2014/08/23	16:21:21,033	17647,19206
2014/08/23	16:21:21,146	21438,29365
2014/08/23	16:21:21,249	17324,05692
2014/08/23	16:21:21,390	18635,3415
2014/08/23	16:21:21,501	17958,39751
2014/08/23	16:21:21,611	18291,64172
2014/08/23	16:21:21,717	20809,7712
2014/08/23	16:21:21,829	16804,78957
2014/08/23	16:21:21,937	17583,00703
2014/08/23	16:21:22,049	20808,22744
2014/08/23	16:21:22,158	17656,05737
2014/08/23	16:21:22,266	19661,92687
2014/08/23	16:21:22,375	16504,97982
2014/08/23	16:21:22,486	18365,13333
2014/08/23	16:21:22,597	21227,48685
2014/08/23	16:21:22,706	18236,83968
2014/08/23	16:21:22,814	18211,3585
2014/08/23	16:21:22,923	20918,62676
2014/08/23	16:21:23,032	17053,21655
2014/08/23	16:21:23,145	18002,33447
2014/08/23	16:21:23,253	19786,45374
2014/08/23	16:21:23,363	17873,16281
2014/08/23	16:21:23,473	20231,34206
2014/08/23	16:21:23,581	15959,15873
2014/08/23	16:21:23,692	16001,15805
2014/08/23	16:21:23,797	15665,91179
2014/08/23	16:21:23,906	13064,17642
2014/08/23	16:21:24,019	12359,75125
2014/08/23	16:21:24,129	12220,89592
2014/08/23	16:21:24,238	11803,10544
2014/08/23	16:21:24,344	12047,12698
2014/08/23	16:21:24,456	11999,32018
2014/08/23	16:21:24,567	11999,47313
2014/08/23	16:21:24,671	11971,85283
2014/08/23	16:21:24,780	12015,70703
2014/08/23	16:21:24,893	11997,1941
2014/08/23	16:21:25,000	11982,55737
2014/08/23	16:21:25,108	12007,91156
2014/08/23	16:21:25,220	11961,33084
2014/08/23	16:21:25,330	11976,59478
2014/08/23	16:21:25,437	12025,79524
2014/08/23	16:21:25,547	12037,52063
2014/08/23	16:21:25,656	11979,38095
2014/08/23	16:21:25,768	12009,9051
2014/08/23	16:21:25,878	12089,45646
2014/08/23	16:21:25,988	12097,03832
2014/08/23	16:21:26,096	12020,7585
2014/08/23	16:21:26,205	12028,35828
2014/08/23	16:21:26,315	12025,89206
2014/08/23	16:21:26,421	12038,44875
2014/08/23	16:21:26,530	12063,86599
2014/08/23	16:21:26,643	12028,92404
2014/08/23	16:21:26,752	12055,1034
2014/08/23	16:21:26,861	12032,878
2014/08/23	16:21:26,972	12015,68912
2014/08/23	16:21:27,082	12023,64172
2014/08/23	16:21:27,188	12057,11202
2014/08/23	16:21:27,298	12050,7737
2014/08/23	16:21:27,407	12037,32426
2014/08/23	16:21:27,517	12021,4195
2014/08/23	16:21:27,627	12010,28458
2014/08/23	16:21:27,734	12070,15601
2014/08/23	16:21:27,843	11972,63651
2014/08/23	16:21:27,952	12008,17642
2014/08/23	16:21:28,063	12010,94535
2014/08/23	16:21:28,204	12061,36485
2014/08/23	16:21:28,313	12050,3059
2014/08/23	16:21:28,423	11913,21066
2014/08/23	16:21:28,535	12034,99342
2014/08/23	16:21:28,641	12004,59365
2014/08/23	16:21:28,748	12071,15102
2014/08/23	16:21:28,861	11929,48594
2014/08/23	16:21:28,970	12019,41281
2014/08/23	16:21:29,077	11995,93673
2014/08/23	16:21:29,192	12076,31315
2014/08/23	16:21:29,296	12037,87302
2014/08/23	16:21:29,409	11971,97528
2014/08/23	16:21:29,517	12000,11497
2014/08/23	16:21:29,629	12012,90385
2014/08/23	16:21:29,736	12096,96848
2014/08/23	16:21:29,845	12070,77211
2014/08/23	16:21:29,957	12037,01111
2014/08/23	16:21:30,062	12005,05261
2014/08/23	16:21:30,175	12054,67052
2014/08/23	16:21:30,281	12032,58866
2014/08/23	16:21:30,393	12135,21587
2014/08/23	16:21:30,500	12041,69524
2014/08/23	16:21:30,613	11997,38526
2014/08/23	16:21:30,722	12105,91179
2014/08/23	16:21:30,831	12034,22381
2014/08/23	16:21:30,942	12043,30907
2014/08/23	16:21:31,048	12059,99433
2014/08/23	16:21:31,154	11959,62902
2014/08/23	16:21:31,269	12075,28061
2014/08/23	16:21:31,376	12024,39615
2014/08/23	16:21:31,488	12040,1059
2014/08/23	16:21:31,595	12032,3712
2014/08/23	16:21:31,705	12042,61973
2014/08/23	16:21:31,813	12047,51406
2014/08/23	16:21:31,926	12056,59433
2014/08/23	16:21:32,032	12061,56077
2014/08/23	16:21:32,140	12055,85147
2014/08/23	16:21:32,298	12029,05692
2014/08/23	16:21:32,410	12054,57279
2014/08/23	16:21:32,521	12108,13719
