2014/08/23	16:20:33,688	21278,26122
2014/08/23	16:20:33,801	17793,37517
2014/08/23	16:20:33,907	20416,61043
2014/08/23	16:20:34,016	19538,81746
2014/08/23	16:20:34,125	15312,96757
2014/08/23	16:20:34,235	15425,62698
2014/08/23	16:20:34,342	14080,5068
2014/08/23	16:20:34,452	12144,50113
2014/08/23	16:20:34,562	12901,77755
2014/08/23	16:20:34,674	12158,43741
2014/08/23	16:20:34,783	12254,07506
2014/08/23	16:20:34,891	12310,79841
2014/08/23	16:20:35,001	12247,6042
2014/08/23	16:20:35,111	12277,57143
2014/08/23	16:20:35,219	12335,91179
2014/08/23	16:20:35,327	12302,9619
2014/08/23	16:20:35,441	12278,3771
2014/08/23	16:20:35,546	12306,72993
2014/08/23	16:20:35,657	12309,45057
2014/08/23	16:20:35,769	12416,85215
2014/08/23	16:20:35,876	12306,47687
2014/08/23	16:20:35,985	12330,5746
2014/08/23	16:20:36,096	12355,87948
2014/08/23	16:20:36,203	12290,07211
2014/08/23	16:20:36,312	12309,52834
2014/08/23	16:20:36,423	12315,32132
2014/08/23	16:20:36,532	12279,15238
2014/08/23	16:20:36,642	12225,04263
2014/08/23	16:20:36,752	12304,01474
2014/08/23	16:20:36,862	12267,33537
2014/08/23	16:20:36,969	12245,83288
2014/08/23	16:20:37,080	12225,45873
2014/08/23	16:20:37,187	12173,01633
2014/08/23	16:20:37,299	12206,69739
2014/08/23	16:20:37,408	12207,06803
2014/08/23	16:20:37,515	12209,18639
2014/08/23	16:20:37,624	12168,79887
2014/08/23	16:20:37,767	12138,93469
2014/08/23	16:20:37,878	12237,75238
2014/08/23	16:20:37,987	12173,72472
2014/08/23	16:20:38,098	12142,58005
2014/08/23	16:20:38,202	12094,97234
2014/08/23	16:20:38,315	12198,06712
2014/08/23	16:20:38,425	12199,24603
2014/08/23	16:20:38,530	12141,85397
2014/08/23	16:20:38,640	12147,49456
2014/08/23	16:20:38,750	12195,28435
2014/08/23	16:20:38,859	12039,1932
2014/08/23	16:20:38,972	12161,82608
2014/08/23	16:20:39,081	12093,61066
2014/08/23	16:20:39,188	12106,40023
2014/08/23	16:20:39,298	12106,87302
2014/08/23	16:20:39,408	12054,66871
2014/08/23	16:20:39,520	12106,79637
2014/08/23	16:20:39,624	12121,539
2014/08/23	16:20:39,734	12058,59819
2014/08/23	16:20:39,843	12126,46553
2014/08/23	16:20:39,957	12116,87551
2014/08/23	16:20:40,068	12058,20454
2014/08/23	16:20:40,173	12120,39025
2014/08/23	16:20:40,283	12114,33424
2014/08/23	16:20:40,396	12032,86247
2014/08/23	16:20:40,498	12070,47732
2014/08/23	16:20:40,610	12018,33333
2014/08/23	16:20:40,720	12066,62472
2014/08/23	16:20:40,827	12106,44467
2014/08/23	16:20:40,943	12065,19773
2014/08/23	16:20:41,049	12126,87687
2014/08/23	16:20:41,160	12110,4712
2014/08/23	16:20:41,270	12110,0254
2014/08/23	16:20:41,376	12115,67415
2014/08/23	16:20:41,483	12080,57551
2014/08/23	16:20:41,592	12050,12086
2014/08/23	16:20:41,701	12094,83571
2014/08/23	16:20:41,818	11993,99955
2014/08/23	16:20:41,924	12065,7932
2014/08/23	16:20:42,032	12008,36009
2014/08/23	16:20:42,140	12053,17687
2014/08/23	16:20:42,249	11999,99138
2014/08/23	16:20:42,362	11995,65918
2014/08/23	16:20:42,469	12049,00385
2014/08/23	16:20:42,582	12083,89501
2014/08/23	16:20:42,690	12054,31497
2014/08/23	16:20:42,796	12058,38333
2014/08/23	16:20:42,906	12038,74649
2014/08/23	16:20:43,014	12040,91565
2014/08/23	16:20:43,124	12084,50091
2014/08/23	16:20:43,235	12007,17007
2014/08/23	16:20:43,342	11998,76644
2014/08/23	16:20:43,456	12025,74331
2014/08/23	16:20:43,567	12058,87551
2014/08/23	16:20:43,671	12018,29841
2014/08/23	16:20:43,782	12044,76485
2014/08/23	16:20:43,890	12065,93878
2014/08/23	16:20:44,000	11970,8534
2014/08/23	16:20:44,110	12013,64989
2014/08/23	16:20:44,217	12112,74195
2014/08/23	16:20:44,327	12023,62449
2014/08/23	16:20:44,442	12102,13492
2014/08/23	16:20:44,582	11989,86848
2014/08/23	16:20:44,693	11980,47392
2014/08/23	16:20:44,799	12017,95669
